,dire,radiant,anti-mage,axe,bane,bloodseeker,crystal-maiden,drow-ranger,earthshaker,juggernaut,mirana,morphling,shadow-fiend,phantom-lancer,puck,pudge,razor,sand-king,storm-spirit,sven,tiny,vengeful-spirit,windranger,zeus,kunkka,lina,lion,shadow-shaman,slardar,tidehunter,witch-doctor,lich,riki,enigma,tinker,sniper,necrophos,warlock,beastmaster,queen-of-pain,venomancer,faceless-void,wraith-king,death-prophet,phantom-assassin,pugna,templar-assassin,viper,luna,dragon-knight,dazzle,clockwerk,leshrac,nature's-prophet,lifestealer,dark-seer,clinkz,omniknight,enchantress,huskar,night-stalker,broodmother,bounty-hunter,weaver,jakiro,batrider,chen,spectre,ancient-apparition,doom,ursa,spirit-breaker,gyrocopter,alchemist,invoker,silencer,outworld-devourer,lycan,brewmaster,shadow-demon,lone-druid,chaos-knight,meepo,treant-protector,ogre-magi,undying,rubick,disruptor,nyx-assassin,naga-siren,keeper-of-the-light,io,visage,slark,medusa,troll-warlord,centaur-warrunner,magnus,timbersaw,bristleback,tusk,skywrath-mage,abaddon,elder-titan,legion-commander,techies,ember-spirit,earth-spirit,underlord,terrorblade,phoenix,oracle,winter-wyvern,arc-warden,monkey-king,dark-willow,pangolier,grimstroke,void-spirit,snapfire,mars
shadow-fiend,0.013854106864253498,0.0,0.10364280030008888,-0.0,-0.0,0.01338852970386423,0.013128907335964637,0.0011013076566034575,-0.026704884988581812,-0.046507017547656335,-0.0,0.1200325271239844,0.0,0.0,0.06887058214114115,-0.11259243780156472,0.0,0.0,0.01612686101281437,0.0,-0.12064713644916356,0.0,-0.08942324854287777,-0.08318252325050414,0.0,0.0,0.0,0.0,-0.09240452765495538,0.14530914139517498,0.0,0.01341967640504705,0.0,0.0,0.00941824001994761,0.0,0.0,0.0032920992587099785,0.026253820161294617,0.0,-0.005709235213321923,0.0002670035941871233,-0.050345082612703033,0.0,0.0,0.02455164368531389,-0.061249284461555524,0.000811195275732837,-0.047251371817169305,-0.008326046497727162,0.0,-0.02477457799752782,0.0,0.0,-0.08554687161689428,0.001165179554755619,0.0,0.0,0.09251115921833128,0.10043636596772275,-0.020985850768482712,0.0,-0.04695210609281814,0.034282965989138846,0.0,-0.022487190739018267,0.23863591047719854,0.007314439938399274,0.0,0.005599256119885064,-0.08223049206412023,0.0,0.0,0.08382131014498286,0.0,0.0,0.0,0.0,0.02122803175965105,0.021487186006264435,0.0,0.0,0.18552191448055255,-0.020341129522294672,-0.003371984272432156,0.043731739479297746,0.005409984577953727,-0.007998168212044162,0.0019034859484033538,0.0,0.08501111057297381,0.0,-0.1393380981860159,0.02162072833366605,0.0,0.0,0.0,-0.03069906778523935,0.0,0.0,-0.053801950772770994,0.0,-0.02805131261360701,0.008541711981345287,0.0,0.0,0.043779912975916366,-0.07170298669419209,0.005621444580464021,-0.0576745497933659,0.0,0.10172177144588829,-0.06851596843629147,-0.06184171444349405,0.0,0.0,0.0,-0.0037037921392448513,-0.05440213007892441,0.023935966449809092,0.0
phantom-lancer,0.0,0.0,-0.03273512846008688,-0.2539885094878405,-0.0,-0.0,-0.2246327798970114,0.3263520879124869,-0.08128287804378032,-0.0,-0.0,0.062425104752035075,-0.0,0.0,-0.23736302327617853,0.0,0.04990270569996554,-0.11775158298897187,0.0,-0.1592317094809195,-0.004121459430815725,0.042863948048390735,0.0,0.0,-0.01581127529836461,0.0,-0.1330532806894557,0.0,-0.013941564124954538,-0.1652869595456443,0.0,-0.006032687520346364,-0.0012104662837706954,0.0,0.013240738717061228,0.15085434705349518,-0.1123172280412687,0.0,0.13624133731451396,0.0,0.14043062711315402,0.0,0.055512280098240566,0.0,-0.006930445636149694,0.0,0.10968976273902398,0.09405766794756563,0.0,0.10325670715127253,0.01893416440544564,0.1978446213154389,-0.14792006827761991,0.1787939528431515,0.0,-0.341620483951909,0.17685006020120497,0.0,0.0,0.0,-0.037673489590384565,0.0,0.0,0.0,-0.10927349846652133,0.0,0.0,0.0,0.0,-0.05933987910897286,0.0,0.0,0.0,0.0,0.11321586254868383,0.11510990115276146,0.0,0.06391494575768836,0.0,0.09754768000189358,0.002960073758982827,0.02834977356529361,0.0,0.027724653827872505,0.1107682129275966,0.08920324337900905,-0.09364126742505709,0.0,0.0,0.0,-0.2318813664324089,0.0,0.0,0.0,0.0,0.0,-0.08539385668824025,-0.05337125938373633,-0.25157934068107224,0.0,0.0085402542116919,0.04875384950977912,0.0,-0.11275187691231844,-0.04754137684382262,0.0,-0.13607992498887614,0.01879440781767069,-0.2057295513811459,0.18197873655621183,-0.11399639581143133,0.0,0.0,0.12217687878833985,0.0,0.0,-0.06016856111752984,-0.049424220393772304,0.0,0.0,0.1998528558140452
puck,-0.08127853925307903,-0.08421466909433702,0.154405582268542,-0.0,-0.0,0.0605616897992287,-0.0,0.002022272882237455,0.08542431678328283,-0.015722043224410547,0.09553070729746475,0.10152920470720712,-0.06887058214114115,0.23736302327617853,0.0,0.03054293379897023,0.0,0.0,0.0,-0.09563347404958007,0.0456108451660436,0.02021892692887652,0.01576503333611931,-0.0682625852123273,0.027355518330713445,-0.021351607106827476,0.0,0.0,0.0,-0.001979384633693897,0.0,0.020641318568640342,-0.09458673107460265,0.0,0.0,-0.05868655386984232,-0.09090265112272669,0.0,-0.059018559304158766,0.16759830634165804,-0.0697197552431217,-0.008434266519121197,-0.1301691981457096,0.0,-0.005018554250261461,-0.0005459986488078796,-0.030763298982258228,0.0,-0.016813767125000992,-0.13278474370176802,0.0,0.0,0.0,-0.11096893236763619,0.0,0.0,-0.00032357067604670003,0.0,-0.10172904704160624,0.0,-0.014893330944430147,0.0,0.0,0.0,0.0,0.0,0.0,-0.07450495293604878,0.08576990587292853,0.0,0.0,0.0,0.0,-0.2324041507944313,0.0767630109612181,0.0,0.16489203829408683,0.0,0.0,0.050319951196664804,0.0,0.0,0.0,0.13637886349688177,0.0,0.0,-0.08796759363568778,-0.07784860657931361,-0.05367244900079172,0.0,0.0,0.0,0.0,0.031069748422390832,0.0,-0.0787878688582796,-0.07658334814636229,0.029026277781799916,0.07524019877239246,-0.007613746324421163,-0.05375051708018133,0.0,-0.06331653773069275,0.0,-0.037061107359541504,-0.03575419593795353,0.0,-0.021321475410626824,-0.05443730965543015,0.0,0.0,0.15633306746285675,0.0,0.0,-0.010572668453942141,0.0,0.0,0.008485987297508145,-0.024701164706447457,0.0,0.0
pudge,-0.04218984795662739,-0.16121464229043822,-0.07687947855453754,0.009516607065905621,-0.015851728019405417,-0.0,0.10438158054518963,0.08153641860134904,0.0365838675115222,-0.015893275832077256,0.05118609436441574,0.026274832262659673,0.11259243780156472,-0.0,-0.03054293379897023,0.0,0.0,0.02575284797428497,-0.038376265022257154,-0.013810569735269902,0.03455769691920973,-0.014413776670076555,0.0009935562234624628,0.05812383236744148,-0.04366434378109452,0.0026088411745678842,0.007477165074052236,0.0,-0.14741760993540293,-0.0014852710903633002,0.011874451074673277,0.010896270993448105,-0.07382842272905664,0.0,0.13026860628106787,0.050194637048371175,0.0035279531081368835,0.0,0.0,0.0,0.009102382933879842,0.05004157625759548,-0.0766917380285026,-0.08121234117311464,0.054176106058205595,0.19568255090567432,0.0,0.07724689080427871,0.0070663570805835,0.0,-0.046430702281575024,-0.09536059334110793,0.015986475728236874,0.032991470000527434,0.019724570549085507,0.0,0.013217861751838266,0.0,0.032448197825526146,0.0,-0.21812598602748476,-0.004007724633597721,0.0,-0.06859472397918676,0.0,-0.015230238370863562,0.0,-0.006739166524832902,0.0,0.0,-0.1287316163283156,-0.04119897413917679,0.0,-0.049488119111043886,0.03216046566950806,-0.033284829775581504,-0.009465905482956017,-0.16431296227623857,-0.023961440022779744,0.08158989963014715,-0.18003783831489892,-0.006467943165471197,0.0,0.0,-0.011912762184576318,-0.15967118241306563,0.06942899311297449,-0.023635146309734418,0.0,0.0,0.10582468879833312,0.007027371485743893,0.0,-0.025213212022570198,-0.008723588752702396,-0.038370752882028084,0.0,-0.10059440852674872,-0.0038666522753317044,-0.05507389906206316,-0.014790642817611097,-0.0016745769535079808,-0.058036195618004854,0.0,0.04588877610305982,0.05551260934743304,-0.040915334339734905,-0.06345404700181842,0.008183908961077135,-0.1106208803954658,-0.012060258264596356,0.025819266342307044,0.0,0.111190232609297,0.0,0.0,-0.02786011478775639,0.0,0.0,0.0,-0.048404512094172986
razor,0.008392990731900142,0.060462204467636095,-0.20360398229100587,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04990270569996554,-0.0,-0.0,0.0,0.0,-0.0058434572043059956,0.0,0.0,0.0,-0.011574305841113549,-0.03582385720227322,0.08862049086946566,0.009226984420155645,0.03410477160301319,0.01530984357769071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07226733822366227,0.0,0.0,0.0,0.0,0.0,-0.09071089691311424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008454815727809276,0.0,0.0,0.03471985797162968,0.0,0.0,0.0,0.0,0.0,0.050472992452688825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1452763075957242,0.0,0.0,0.0,0.0,0.011261308928473863,0.04715624519950557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033026839972140495,0.0,0.008391813906180762,-0.07721695338751068,0.0,0.0,0.0,0.0,0.0,0.006349142666871251,0.0,0.0,0.0,0.0,0.16973430654265653,0.0,0.05485853826023726,0.0,0.0,0.0,0.04275649342654722,0.0,-0.03464458936146899,0.0,-0.048978522052314,0.0,0.0,-0.044834713577235785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sand-king,0.034942356847982546,-0.045156914521529895,-0.10787482546572547,0.06760594148069321,-0.0,-0.07665173164517793,0.010451174475337782,0.09948470636282569,-0.0,-0.044716740690494784,0.07304600372402481,-0.0,-0.0,0.11775158298897187,-0.0,-0.02575284797428497,-0.0,0.0,0.0,-0.002166940688976373,0.10883973403916931,-0.1026145117680241,-0.004742584123130548,-0.08419405580352982,-0.0760702499542423,-0.0014132901150627393,0.0,0.03651842812597412,0.07134195309253433,0.0,0.004141807428467606,0.0,0.03882636172279073,-0.0362158056129622,0.0266598529676481,0.0,0.034084559240908176,0.0,0.0,0.08956154845775637,-0.0033926901876548624,-0.05061890227476493,0.08729574025343154,0.0,0.0,-0.023031797328837495,0.0,-0.05690063122708293,0.07019098922287043,0.0867421560186926,0.0,0.0,-0.028581284331866255,0.0,-0.13868803172952293,0.04828365813408085,-0.04368792027913272,0.0,0.04074400370665678,0.0,-0.04751902829774739,0.0,-0.01653621606855921,0.0,-0.18331987559511706,0.0,0.0,-0.005654572340778993,-0.026078069530319607,-0.03577585008374199,0.0094723251798374,0.0,0.0,0.0,-0.04638476025804939,-0.10918302508930035,0.0,0.0,0.0,-0.03348296748959414,0.0,0.15166086988988203,0.4005639151234055,-0.09305309579288971,0.028967300492183056,0.0,0.0,-0.005002894718067819,0.0,0.10376028259614535,-0.008553760349346448,-0.10170178372598804,0.0,0.0740167038474211,0.0,0.0,0.0,-0.017257026956401137,0.0,0.0,0.06420334308704506,0.08416866494821924,0.026590457459259986,-0.03243540238705484,3.256528225667312e-05,0.014291882329363827,0.0,-0.03449932506190763,0.0,0.060007189629042876,0.0,-0.04488451064244764,0.0,0.062422208858509236,-0.062020918182074565,0.0,0.0,-0.05499342140425134,0.0,-0.07428590513726137,0.030354910327197757
storm-spirit,0.0,-0.05710833990602977,-0.2483780125431085,-0.0,0.03117934449884152,0.08273574366571405,-0.0,0.00532049912999733,-0.0,0.09167863848233848,-0.031885299760654386,0.1138174228283103,-0.01612686101281437,-0.0,-0.0,0.038376265022257154,0.0058434572043059956,-0.0,0.0,-0.07303379660798555,0.01509358680819283,0.0,0.05064119756575283,0.17280325274170522,-0.0006295893793231326,0.0,-0.05298809546389635,-0.08435465218758467,0.0,0.0,0.0,0.010587592002680312,-0.07190115477229488,0.03170824961100314,0.011416497192319804,0.11706668060718733,0.0,0.0,0.0,0.0,0.09369172409624855,0.09255199933945499,-0.016387822301468288,0.09894483675160021,-0.07366795545457079,0.0,-0.07010857930083174,0.0,0.0,0.0,-0.006961151813252934,0.0373003679679579,0.0,-0.025318077794535085,0.0,-0.025608540972669926,-0.15483669434251568,0.0,0.0,0.04794568262409304,0.0,0.09600769546833794,0.022722725395009438,0.027772881458681144,0.0,0.0808371537026222,0.0,-0.03653174173014259,0.015821230853838995,0.0,-0.005272536631738141,-0.025932136439900503,-0.045108571249930424,0.0,0.0,-0.07703175992544453,0.0,0.0,0.0,0.04097103670802522,-0.13671584539476656,0.0,-0.2477544011305965,-0.0009097786400570288,0.0,0.0,0.0,-0.03464639448708602,-0.11292988688313595,0.0,0.0,-0.05725679732059374,0.0,0.0,-0.08830049738209687,-0.09117095652954159,-0.07354900200063855,-0.10983317491645672,0.0,0.07685278955104528,0.04502844330139358,-0.03552732899496832,-0.00722352016888086,0.0,-0.029950082659999273,-0.008822821643637823,0.04932673948992151,-0.031406989744957925,0.0,0.09552642312057862,0.08982044741499648,0.0,0.0,0.06256902208368813,0.08096304042639588,0.0049738871807587,0.061624141810481106,-0.03986688721917069,-0.005277519080873862,0.023986977723866525,0.15591055106539392
sven,0.13638019887350225,0.13372528848259752,-0.016611429926338215,-0.02433312049412068,-0.15052524858731922,-0.0,0.043384235840608784,-0.0,-0.0,-0.01863640158070979,0.03348954329447798,-0.12705099848300325,-0.0,0.1592317094809195,0.09563347404958007,0.013810569735269902,-0.0,0.002166940688976373,0.07303379660798555,0.0,-0.027735996727251563,0.0,0.07148187040378909,0.008209920525927596,0.010171014374808302,0.0024206657417471054,0.0019165885029755712,-0.11800924642204288,-0.06756410598755762,0.010010449092281451,0.0,0.0,0.08809539892305387,-0.09830211474113679,0.0,0.006558561984893042,0.06078652409276234,-0.0061720099100485825,0.007838816342974462,0.0,-0.011916396637842604,-0.09331874965537394,0.02578138020011668,0.0,-0.0831562427175726,-0.058855200752816826,-0.16230827101244533,0.0,0.0,0.0,0.0,-0.07110149784995179,0.028276455959463886,0.005105251879184219,-0.011763128708316082,0.010811178227180222,-0.09051184595495487,0.11708355161137887,-0.09174091690296163,-0.12116616663756745,-0.0055005554277332,0.031541448057353365,0.0,-0.015854710688491383,0.05827739335029131,-0.031513518158446246,0.0,0.015672111552155168,0.0,-0.05818052260021372,-0.08986664489756711,0.0033498695087465637,0.075735387534473,0.009894786163093668,-0.023784342641296693,0.011544425140758915,-0.02254280469657123,0.0,0.0,0.0,0.0,0.0,0.0,-6.243595520559966e-07,-0.10949787158284831,0.0,-0.0017779109901524938,0.04251364524720933,0.0,0.08400080607582293,0.08625514104967036,0.07718238045754723,0.014555506953972236,0.005089911389201369,0.0,-0.04839506035562302,0.0,0.022345077009237057,0.024116978889079082,0.0,0.0,0.0,0.054511990714945315,0.08628808193018628,0.01577292269276433,0.0,0.09633601093035325,0.0,0.0,-0.058194643959044154,0.0,0.0,-0.06602176135616536,-0.003651907811515231,-0.050068868519152376,0.0,0.044175840625435975,0.03589588340417898,0.10115241821938142,0.10779757537153976,0.0
tiny,-0.10457750830490926,-0.10528955141404767,0.044443894925687025,-0.020175017848407393,-0.0,0.020925429671229446,-0.02652411098731588,-0.0,-0.025747432889769443,-0.0,-0.0,0.08319436284467993,0.12064713644916356,0.004121459430815725,-0.0456108451660436,-0.03455769691920973,-0.0,-0.10883973403916931,-0.01509358680819283,0.027735996727251563,0.0,0.08407452028590691,0.0366126415853949,0.01955485639331052,-0.017168820391003044,0.04758017037778899,0.0,0.001334560553128474,-0.0397316074082626,0.006086867456257169,0.0,-0.051544897513056444,0.031108974412396538,0.0,0.0,-0.04325514469681316,-0.12344707216689976,-0.015723369626715784,-0.02280726206708603,-3.948457290224008e-06,-0.050651663694634995,-0.024139263354372185,-0.06673833703181947,-0.021507067964460547,0.08249139222064696,0.017651933901282685,0.0,-0.02097819335311629,0.0,-0.17324998355672125,0.0,-0.1272773047525544,-0.09002524193323076,0.0,-0.06769854819234622,0.006733426499142986,0.0,0.03652735843158438,-0.002218669016469506,0.011827766795278716,-0.11232147823181222,0.0,0.014407796898239515,-0.02267412255889165,0.06563512176999547,-0.10989462967152525,0.0,0.0,-0.057594368086652234,-0.0005792432643724537,-0.006713658964004746,0.01054536540274226,0.0,-0.023535941497215104,-0.006666740296903236,0.08506320124871873,0.031778271965818845,-0.03312398561649318,-0.038363317456979885,0.0,0.0,0.0,0.0,0.0,-0.09475859423971328,-0.19818653294328978,0.03495496544119672,0.0,0.0,0.0024103310766734136,0.1891782462113707,0.0,0.0,0.18331151864232742,-7.153516290568521e-05,-0.057269837539193534,0.017606812949330416,-0.051641000033644274,-0.039748848879784464,-0.09204187155342984,-0.0012247049736071837,0.0,0.037092524406331914,0.0,0.04233084773739293,0.050193578172232876,0.0,0.0,0.03329276158418297,0.01979076398816756,-0.04020533644472774,-0.002528354290925204,0.0,0.0,-0.0033695150718692202,0.0,0.0,-0.04913298830399327,0.012205207139913295,0.03766316774153768,0.0
vengeful-spirit,0.033136999337464626,0.02763587184256368,-0.0,0.06973083027889308,-0.02915123617405495,-0.0,0.03835177378320069,-0.03558308676427323,0.0328896647909541,-0.0,-0.0,0.011184495543717417,-0.0,-0.042863948048390735,-0.02021892692887652,0.014413776670076555,-0.0,0.1026145117680241,-0.0,-0.0,-0.08407452028590691,0.0,-0.012033095441163261,0.0,0.0,0.022888509942046376,0.11734765066441848,0.0,0.0003261425183007173,0.0,-0.06387396317981062,-0.07109037006121995,0.0,0.0,-0.04235886483474177,0.020159419339571064,-0.007322624058589332,-0.011757601130819396,0.0,0.0,0.0,0.0,0.0,0.0,0.023422998504636815,0.0,0.0,-0.08304460265713301,0.0,0.0,0.12072431920269469,0.0,0.0,0.06690630126365754,0.027630048797406596,0.0,0.0,0.0,-0.021512819011140483,0.0,0.0,0.0,0.0,0.0,-0.0025348986117132897,0.0,0.0,-0.1021014435242921,0.025255713233469597,0.0,0.02779274687709962,0.04830809036547275,0.0,0.0,0.0,0.012791322706193778,0.0,0.0,0.0,0.0,0.06454330017837655,0.0,0.0,-0.005880638546895363,0.0,0.0,0.0,0.0405460833703503,0.0,0.0,0.0,0.0,0.0,-0.024269661215162535,0.0,0.009717136234069352,0.10629200994705873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375361621383722,0.0,0.042281818466146606,0.10400018621922133,0.0,-0.017699778205375803,-0.012498989103847434,0.0,0.04594272135735885,0.03929977617865035,-0.00013327636469741906,0.02565788473155688,0.028320215147411617,0.13697963111789038,0.0,0.029699946412604806,-0.11523356668786038
windranger,0.05902228885377406,0.0,-0.01055909438528495,-0.022546693699351833,-0.042227788454163584,-0.011981874597506497,-0.00022859497650763087,0.06058155080798425,-0.003740024419306945,0.12904716681576794,-0.0,-0.0698056516758027,0.08942324854287777,-0.0,-0.01576503333611931,-0.0009935562234624628,0.011574305841113549,0.004742584123130548,-0.05064119756575283,-0.07148187040378909,-0.0366126415853949,0.012033095441163261,0.0,0.031117344625722028,0.02507957575738555,0.035698733831646956,0.0,-0.047131856222876724,0.08309240650314616,-0.05236637687016632,0.01761639442610221,0.06343770193369139,-0.03922033611978759,-0.039642677415567276,-0.0977600834575746,0.0834755025855053,0.019895167671142605,-0.011999263679907252,0.0,-0.08571222078107892,0.007443285911032435,-0.07921615354791298,0.0,0.07452373493526292,0.019782715697861036,0.0,0.005425248058572244,0.09639862022156145,0.05307407066378948,0.0,0.009720493985326751,-0.07377805446280243,0.07523366516762758,0.0,0.03331955719121798,0.040514742325762826,-0.03278612831408372,0.0,0.0,0.07483939802495393,-0.02439077455902813,-0.026249282294042508,0.007385729065235205,-0.07248400854008329,0.01278825072770257,0.06311389631416689,0.0,-0.09872543637123765,0.04981467364548188,-0.04215494880563855,0.011587319365404693,0.0,0.044120968794344566,0.05210342913450259,0.051776023442774974,0.029689193341606284,0.0,-0.0730484232098719,0.0,-0.018717754990267725,0.040390818969979085,0.0,0.0,-0.014341335766591773,-0.13353928534460177,0.0,0.010775049244191317,0.06026473296965329,0.055504973204454196,-0.04773289474559005,0.031050817599032998,0.0020006815723685786,0.0,0.14696211771473516,0.0,0.12621424781543417,-0.15192894706098056,0.006748288955776103,0.06899633252894798,-0.030470214752616083,-0.026483198276069365,-0.010713819888063247,0.01066868002311229,0.17641514363434746,-0.08295694857968586,0.05491959156274787,-0.03676965102821874,-4.807470261146379e-07,0.0,-0.05923047979454106,0.0,-0.030323963546126688,0.09543766103717542,-0.09467055363873213,0.039065131635013524,-0.005712099651736714,-0.012719217849733724,0.02754800008353766,-0.06800739829205346,0.06040310697960113,-0.10098004976980889
zeus,0.14854749933856665,0.10326845776518762,-0.37785971240088484,0.018298961668487605,-0.0,0.07581291031243792,-0.0,0.21006760234745792,0.07736273226292835,-0.13072698376459208,-0.0,0.07305621348066085,0.08318252325050414,-0.0,0.0682625852123273,-0.05812383236744148,0.03582385720227322,0.08419405580352982,-0.17280325274170522,-0.008209920525927596,-0.01955485639331052,-0.0,-0.031117344625722028,0.0,0.0,0.04621910222895373,0.0864133967585961,-0.013467855990005845,0.012791052823204882,0.0,0.1494346067898279,0.03049363864416043,0.007152542027917444,0.11559258870221102,0.06402618550772923,0.17851736304323945,-0.09807927980965747,0.007442540840692281,0.019418407743860413,0.07326761460732018,-0.043340043914087474,-0.09607571469406667,-0.1000158330236318,-0.01668402334996944,-0.12665477452880683,0.0,-0.106872110832726,-0.030208122924536573,0.011187189182191457,-0.023908245862158974,-0.05390550283511683,0.0,0.0,0.0,-0.19546394559479455,0.0,-0.0880006977468058,0.0,0.0,0.0,-0.11018983102024325,-0.3685469647198928,-0.010906554631533694,0.0,0.0817640538345432,0.014448807233970677,0.0,-0.17280971390185543,0.0,0.01145011307201587,-0.018710103136060113,0.04487253502761468,0.15064602140461983,-0.02968392310266987,0.0,-0.014598996865592656,0.20287405290336744,0.0,-0.13236950131592934,-0.014441001579197279,-0.11573238103287037,0.0,0.0,0.032926189466523155,-0.017530705137713935,0.0,0.03234419045174384,0.051545067538290544,-0.05176115167674808,0.0,0.08394105043630115,-0.019634063032047587,0.0,0.022350881308491725,0.034548641698587124,-0.017409172214904553,-0.09365898110334712,0.019612396746885224,0.0,-0.023016960875913726,-0.011709001845447034,0.0,-0.11973550814920088,0.0,0.019612430612167032,0.0,-0.060145608436943235,0.08365729037718342,0.006636217372212652,0.2089799876488435,0.0,-0.025182417869263545,0.057956935896705114,0.01234097857771767,0.1031320521445017,0.05359483353397953,0.0004368396177868247,0.059776567245083956,0.0,-0.019207479595468036,0.0
kunkka,-0.08062597659901484,-0.12640906852112255,-0.0,0.011281242436187293,-0.0,-0.19881813426153036,-0.0,-0.12398099018563673,0.08829501781250268,-0.05280546479348155,0.03031139086324897,-0.04565089102099878,-0.0,0.01581127529836461,-0.027355518330713445,0.04366434378109452,-0.08862049086946566,0.0760702499542423,0.0006295893793231326,-0.010171014374808302,0.017168820391003044,-0.0,-0.02507957575738555,-0.0,0.0,-0.04118440172702851,0.09249906566555798,-0.023756173876552412,-0.047469905896296426,0.09450328270983904,0.0,0.018337168151009806,0.0,0.0,0.0,0.0,-0.04043093281281232,0.0,0.010319596292919356,0.0,0.0,0.007170457113311529,0.0,-0.08366846810754823,-0.05485088860979339,0.0,0.0,-0.015376286052130867,0.0,0.0,-0.01652821416293012,-0.026577263916888225,0.0,0.0,-0.12589027651119802,0.0,0.0,0.0,0.07046304289912529,-0.020702322945765676,0.0,0.1414264746066228,0.0,0.0,0.0,-0.13248999977074344,0.0,0.0,0.046662651869213576,-0.0019220078231342846,0.0,0.0,0.0,0.0,0.01242172785824494,-0.02959696979667194,-0.16514116480245455,0.005567510965223128,-0.07103473134308658,0.12253075624012412,0.0,0.017173457274989052,0.0,0.0,-0.08658641526116914,0.0,0.0,0.02604323137307042,0.0,0.1625169357656326,0.0,0.05363867847153862,0.0,-0.013509947560408207,0.0,0.0,0.0,-0.0124229951325924,-0.03574509172215307,0.0,-0.01542776965993906,0.054669076691214145,0.003904879910556087,-0.03790600652839408,0.13449002215236552,0.0,-0.193262161893029,0.0,0.0,0.0,-0.10730715919973226,0.0,-0.02579270720640915,0.0,-0.04176277836959108,0.0,-0.10887751039313719,0.008270302659105031,0.0,0.0,0.0
lina,-0.017454556059936434,-0.05950866845438043,0.03225742926849516,-0.016703414690135192,-0.03419285976872115,-0.0,-0.0,-0.0007719088687689127,-0.025712348959072165,-0.0,-0.010973891884476592,0.04127809962539067,-0.0,-0.0,0.021351607106827476,-0.0026088411745678842,-0.009226984420155645,0.0014132901150627393,-0.0,-0.0024206657417471054,-0.04758017037778899,-0.022888509942046376,-0.035698733831646956,-0.04621910222895373,0.04118440172702851,0.0,0.0,0.0,0.0,-0.09878797889565746,-0.03916749710503443,0.0,-0.03882565221344061,0.0,0.0,-0.1023456688583105,0.05081904186184831,-0.028555087968142684,-0.01081589354215239,0.038453514086098615,0.0,0.0,-0.1396187071278238,0.10971127206348052,-0.007647120267932337,0.0,-0.008875776212727357,0.01751296226433879,-0.1863612876480985,0.0,-0.03156806292084605,0.0,0.12083114926650602,0.0,-0.011599977979030696,-0.01027596223845744,-0.0044904963708721785,-0.03559585313649052,0.0,0.035262980136640226,-0.009369383856735077,0.0,0.0,-0.05326949428620863,0.0139707214899944,0.0,0.0,-0.08700123725703206,-0.01934888171388055,0.02844322441916288,0.0993329507808172,0.0,0.0,-0.020878645921573867,-0.09137861673104203,-0.004419153433305578,0.0,0.017415976190574865,0.03697026703007246,0.0,0.0,0.0,0.07987282025687446,0.0,-0.0452238734496668,0.0,-0.005816499239900229,0.0,0.0,0.0,0.0,0.0,0.0,0.04473422491975914,-0.08207534443926152,0.009211523967494068,-0.0492803188087967,0.0,0.08028052611439383,0.07809239796995665,0.0024010855910868703,0.0,0.0,0.0,0.015567864989618846,0.0,0.013618877726372408,-0.10611780109231109,-0.005724665926946766,0.0,0.04037938812613811,0.0,0.0,-0.11525817214130782,-0.025050644030318047,0.0,0.0,0.027509188294963065,0.008962430803377726,0.0,0.0
